Date,Open,High,Low,Close,High_Last_7_Days,Low_Last_7_Days,Days_Since_High_Last_7_Days,Days_Since_Low_Last_7_Days,%_Diff_From_High_Last_7_Days,%_Diff_From_Low_Last_7_Days,High_Next_5_Days,Low_Next_5_Days,%_Diff_From_High_Next_5_Days,%_Diff_From_Low_Next_5_Days
2024-08-20,59998.42,61210.51,59392.37,60604.46,61005.79,60604.46,2,7,-0.6578,0.0,60903.5,58999.58,-0.491,2.7202
2024-08-20,59937.11,61147.96,59331.69,60542.54,61005.79,60542.54,1,7,-0.7594,0.0,60903.5,58868.06,-0.5927,2.8445
2024-08-20,59908.09,61118.36,59302.96,60513.22,60948.18,60513.22,1,7,-0.7136,0.0,60903.5,58868.06,-0.6408,2.7947
2024-08-20,60294.47,61512.54,59685.43,60903.5,60913.55,60513.22,2,6,-0.0165,0.6449,59292.83,58868.06,2.7165,3.4576
2024-08-20,58577.41,59760.79,57985.72,59169.1,60913.55,59169.1,1,7,-2.8638,0.0,59561.43,58868.06,-0.6587,0.5114
2024-08-20,58409.59,59589.58,57819.59,58999.58,60903.5,58999.58,5,7,-3.1261,0.0,59561.43,58868.06,-0.9433,0.2234
2024-08-20,58279.38,59456.74,57690.7,58868.06,60903.5,58868.06,4,7,-3.3421,0.0,59561.43,59060.77,-1.1641,-0.3263
2024-08-20,58635.06,59819.61,58042.79,59227.33,60903.5,58868.06,3,6,-2.7522,0.6103,59561.43,59060.77,-0.5609,0.282
2024-08-21,58699.9,59885.75,58106.97,59292.83,60903.5,58868.06,2,5,-2.6446,0.7216,59561.43,59060.13,-0.451,0.394
2024-08-21,58965.81,60157.04,58370.2,59561.43,60903.5,58868.06,1,4,-2.2036,1.1778,59477.47,59009.13,0.1412,0.9359
2024-08-21,58470.16,59651.38,57879.56,59060.77,59561.43,58868.06,6,3,-0.8406,0.3274,59477.47,59009.13,-0.7006,0.0875
2024-08-21,58882.69,60072.24,58287.92,59477.47,59561.43,58868.06,5,2,-0.141,1.0352,59410.04,59009.13,0.1135,0.7937
2024-08-21,58694.87,59880.62,58101.99,59287.74,59561.43,58868.06,4,1,-0.4595,0.7129,59410.04,59009.13,-0.2058,0.4721
2024-08-21,58469.52,59650.73,57878.92,59060.13,59561.43,59060.13,3,7,-0.8417,0.0,59410.04,59009.13,-0.589,0.0864
2024-08-21,58419.04,59599.22,57828.95,59009.13,59561.43,59009.13,2,7,-0.9273,0.0,59610.02,59242.41,-1.008,-0.3938
2024-08-21,58702.12,59888.02,58109.17,59295.07,59561.43,59009.13,1,6,-0.4472,0.4846,59688.75,59242.41,-0.6596,0.0889
2024-08-21,58815.94,60004.14,58221.83,59410.04,59477.47,59009.13,2,5,-0.1134,0.6794,59688.75,59242.41,-0.4669,0.283
2024-08-21,58649.98,59834.83,58057.56,59242.41,59477.47,59009.13,1,4,-0.3952,0.3953,59688.75,59341.32,-0.7478,-0.1667
2024-08-21,58776.63,59964.04,58182.93,59370.34,59410.04,59009.13,5,3,-0.0668,0.6121,59688.75,59272.94,-0.5335,0.1643
2024-08-21,59013.92,60206.12,58417.82,59610.02,59610.02,59009.13,7,2,0.0,1.0183,59688.75,59272.94,-0.1319,0.5687
2024-08-21,59091.86,60285.64,58494.97,59688.75,59688.75,59009.13,7,1,0.0,1.1517,59505.21,59272.94,0.3084,0.7015
2024-08-21,58910.16,60100.26,58315.1,59505.21,59688.75,59242.41,6,3,-0.3075,0.4436,59517.04,59272.94,-0.0199,0.3919
2024-08-21,58747.91,59934.74,58154.5,59341.32,59688.75,59242.41,5,2,-0.5821,0.167,59931.76,59272.94,-0.9852,0.1154
2024-08-21,58680.21,59865.67,58087.48,59272.94,59688.75,59242.41,4,1,-0.6966,0.0515,59931.76,59398.14,-1.0993,-0.2108
2024-08-21,58838.83,60027.49,58244.5,59433.16,59688.75,59272.94,3,6,-0.4282,0.2703,59931.76,59398.14,-0.8319,0.059
2024-08-21,58804.16,59992.12,58210.18,59398.14,59688.75,59272.94,2,5,-0.4869,0.2112,59931.76,59500.59,-0.8904,-0.1722
2024-08-21,58921.87,60112.21,58326.7,59517.04,59688.75,59272.94,1,4,-0.2877,0.4118,59944.13,59500.59,-0.7125,0.0277
2024-08-21,59332.44,60531.08,58733.12,59931.76,59931.76,59272.94,7,3,0.0,1.1115,60792.82,59500.59,-1.4164,0.7247
2024-08-21,58922.95,60113.31,58327.77,59518.13,59931.76,59272.94,6,2,-0.6902,0.4137,61524.47,59500.59,-3.261,0.0295
2024-08-21,58905.58,60095.59,58310.57,59500.59,59931.76,59272.94,5,1,-0.7194,0.3841,61524.47,59834.74,-3.2896,-0.5585
2024-08-21,59236.4,60433.09,58638.05,59834.74,59931.76,59398.14,4,2,-0.1619,0.735,61524.47,59944.13,-2.7464,-0.1825
2024-08-21,59344.69,60543.58,58745.25,59944.13,59944.13,59398.14,7,1,0.0,0.9192,61524.47,60792.82,-2.5686,-1.396
2024-08-22,60184.89,61400.75,59576.96,60792.82,60792.82,59500.59,7,4,0.0,2.1718,61524.47,61014.72,-1.1892,-0.3637
2024-08-22,60909.23,62139.72,60293.98,61524.47,61524.47,59500.59,7,3,0.0,3.4015,61350.06,60975.5,0.2843,0.9003
2024-08-22,60404.57,61624.87,59794.42,61014.72,61524.47,59500.59,6,2,-0.8285,2.5447,61350.06,60889.7,-0.5466,0.2053
2024-08-22,60736.56,61963.57,60123.06,61350.06,61524.47,59500.59,5,1,-0.2835,3.1083,61196.42,60320.46,0.2511,1.7069
2024-08-22,60584.45,61808.38,59972.49,61196.42,61524.47,59834.74,4,1,-0.5332,2.2757,61108.93,60320.46,0.1432,1.4522
2024-08-22,60497.84,61720.02,59886.75,61108.93,61524.47,59944.13,3,1,-0.6754,1.9431,60975.5,60320.46,0.2188,1.3071
2024-08-22,60365.74,61585.25,59755.99,60975.5,61524.47,60792.82,2,1,-0.8923,0.3005,60935.99,60320.46,0.0648,1.0859
2024-08-22,60280.8,61498.59,59671.9,60889.7,61524.47,60889.7,1,7,-1.0317,0.0,60935.99,60320.46,-0.076,0.9437
2024-08-22,59717.26,60923.66,59114.05,60320.46,61350.06,60320.46,2,7,-1.6782,0.0,60935.99,60615.26,-1.0101,-0.4863
2024-08-22,60009.11,61221.41,59402.95,60615.26,61350.06,60320.46,1,6,-1.1977,0.4887,60958.82,60795.28,-0.5636,-0.2961
2024-08-22,60187.33,61403.24,59579.38,60795.28,61196.42,60320.46,1,5,-0.6555,0.7872,60958.82,60842.72,-0.2683,-0.078
2024-08-22,60326.63,61545.35,59717.27,60935.99,61108.93,60320.46,1,4,-0.283,1.0204,61211.05,60842.72,-0.4493,0.1533
2024-08-22,60234.29,61451.15,59625.87,60842.72,60975.5,60320.46,1,3,-0.2178,0.8658,61376.74,60894.23,-0.8701,-0.0846
2024-08-22,60285.29,61503.17,59676.35,60894.23,60935.99,60320.46,5,2,-0.0685,0.9512,61376.74,60862.18,-0.7861,0.0527
2024-08-22,60349.24,61568.41,59739.65,60958.82,60958.82,60320.46,7,1,0.0,1.0583,61376.74,60862.18,-0.6809,0.1588
2024-08-22,60322.7,61541.34,59713.38,60932.02,60958.82,60615.26,6,1,-0.044,0.5226,61376.74,60755.24,-0.7246,0.291
2024-08-22,60598.93,61823.16,59986.82,61211.05,61211.05,60795.28,7,1,0.0,0.6839,61376.74,60289.45,-0.27,1.5286
2024-08-22,60762.97,61990.5,60149.2,61376.74,61376.74,60842.72,7,2,0.0,0.8777,60901.35,60289.45,0.7806,1.8035
2024-08-22,60253.56,61470.8,59644.94,60862.18,61376.74,60842.72,6,1,-0.8384,0.032,60901.35,60289.45,-0.0643,0.95
2024-08-22,60292.34,61510.37,59683.32,60901.35,61376.74,60862.18,5,6,-0.7745,0.0644,60755.24,60289.45,0.2405,1.0149
2024-08-22,60147.69,61362.79,59540.14,60755.24,61376.74,60755.24,4,7,-1.0126,0.0,60394.13,60289.45,0.5979,0.7726
2024-08-22,59686.55,60892.34,59083.66,60289.45,61376.74,60289.45,3,7,-1.7715,0.0,60517.91,60300.56,-0.3775,-0.0184
2024-08-22,59715.43,60921.8,59112.24,60318.61,61376.74,60289.45,2,6,-1.724,0.0484,60532.16,60300.56,-0.3528,0.0299
2024-08-22,59697.55,60903.56,59094.55,60300.56,61376.74,60289.45,1,5,-1.7534,0.0184,60532.16,60308.29,-0.3826,-0.0128
2024-08-23,59790.18,60998.07,59186.24,60394.13,60901.35,60289.45,2,4,-0.8329,0.1736,60532.16,60308.29,-0.228,0.1423
2024-08-23,59705.2,60911.37,59102.12,60308.29,60901.35,60289.45,1,3,-0.9738,0.0312,60827.7,60383.66,-0.8539,-0.1248
2024-08-23,59912.73,61123.09,59307.55,60517.91,60755.24,60289.45,1,2,-0.3906,0.3789,60827.7,60383.66,-0.5093,0.2223
2024-08-23,59926.84,61137.48,59321.51,60532.16,60532.16,60289.45,7,1,0.0,0.4026,60827.7,60383.66,-0.4859,0.2459
2024-08-23,59779.82,60987.5,59175.99,60383.66,60532.16,60300.56,6,2,-0.2453,0.1378,60827.7,60519.49,-0.73,-0.2244
2024-08-23,59914.29,61124.68,59309.1,60519.49,60532.16,60300.56,5,1,-0.0209,0.3631,60862.64,60614.95,-0.5638,-0.1575
2024-08-23,60219.42,61435.98,59611.15,60827.7,60827.7,60308.29,7,2,0.0,0.8613,60946.07,60614.95,-0.1942,0.351
2024-08-23,60209.88,61426.24,59601.7,60818.06,60827.7,60308.29,6,1,-0.0158,0.8453,61072.64,60614.95,-0.4168,0.3351
2024-08-23,60053.47,61266.68,59446.87,60660.08,60827.7,60383.66,5,3,-0.2756,0.4578,61116.74,60614.95,-0.7472,0.0745
2024-08-23,60008.8,61221.1,59402.65,60614.95,60827.7,60383.66,4,2,-0.3498,0.383,61259.25,60862.64,-1.0518,-0.407
2024-08-23,60254.02,61471.27,59645.39,60862.64,60862.64,60383.66,7,1,0.0,0.7932,61259.25,60946.07,-0.6474,-0.1369
2024-08-23,60336.61,61555.53,59727.15,60946.07,60946.07,60519.49,7,1,0.0,0.7049,61259.25,61041.9,-0.5112,-0.157
2024-08-23,60461.92,61683.37,59851.19,61072.64,61072.64,60614.95,7,4,0.0,0.7551,61259.25,60816.79,-0.3046,0.4207
2024-08-23,60505.58,61727.91,59894.41,61116.74,61116.74,60614.95,7,3,0.0,0.8278,61259.25,60816.79,-0.2326,0.4932
2024-08-23,60646.65,61871.84,60034.06,61259.25,61259.25,60614.95,7,2,0.0,1.0629,61119.04,60816.79,0.2294,0.7275
2024-08-23,60431.48,61652.32,59821.06,61041.9,61259.25,60614.95,6,1,-0.3548,0.7044,61266.49,60816.79,-0.3666,0.3702
2024-08-23,60434.55,61655.45,59824.1,61045.0,61259.25,60862.64,5,1,-0.3497,0.2996,61566.23,60816.79,-0.8466,0.3753
2024-08-23,60208.62,61424.95,59600.45,60816.79,61259.25,60816.79,4,7,-0.7223,0.0,61883.73,61100.04,-1.7241,-0.4636
2024-08-23,60489.04,61711.04,59878.04,61100.04,61259.25,60816.79,3,6,-0.2599,0.4658,63034.25,61119.04,-3.0685,-0.0311
2024-08-23,60507.85,61730.23,59896.66,61119.04,61259.25,60816.79,2,5,-0.2289,0.497,63306.93,61266.49,-3.456,-0.2407
2024-08-23,60653.83,61879.16,60041.16,61266.49,61266.49,60816.79,7,4,0.0,0.7394,63771.19,61566.23,-3.9276,-0.4868
2024-08-23,60950.56,62181.89,60334.9,61566.23,61566.23,60816.79,7,3,0.0,1.2323,63771.19,61883.73,-3.4576,-0.5131
2024-08-23,61264.89,62502.56,60646.05,61883.73,61883.73,60816.79,7,2,0.0,1.7544,64367.73,63034.25,-3.8591,-1.8252
2024-08-23,62403.91,63664.59,61773.57,63034.25,63034.25,60816.79,7,1,0.0,3.6461,64367.73,63306.93,-2.0717,-0.4307
2024-08-24,62673.86,63940.0,62040.79,63306.93,63306.93,61100.04,7,1,0.0,3.6119,64367.73,63673.43,-1.648,-0.5756
2024-08-24,63133.47,64408.9,62495.76,63771.19,63771.19,61119.04,7,1,0.0,4.3393,64367.73,63673.43,-0.9268,0.1535
2024-08-24,63036.7,64310.17,62399.96,63673.43,63771.19,61266.49,6,1,-0.1533,3.9286,64367.73,63905.61,-1.0786,-0.3633
2024-08-24,63724.05,65011.41,63080.38,64367.73,64367.73,61566.23,7,1,0.0,4.5504,64183.41,63905.61,0.2872,0.7231
2024-08-24,63541.57,64825.24,62899.74,64183.41,64367.73,61883.73,6,1,-0.2864,3.7161,64162.37,63905.61,0.0328,0.4347
2024-08-24,63520.74,64803.99,62879.12,64162.37,64367.73,63034.25,5,1,-0.3191,1.7897,64034.76,63905.61,0.1993,0.4018
2024-08-24,63297.47,64576.21,62658.1,63936.84,64367.73,63306.93,4,1,-0.6694,0.995,64034.76,63905.61,-0.1529,0.0489
2024-08-24,63266.56,64544.67,62627.5,63905.61,64367.73,63673.43,3,2,-0.7179,0.3646,64231.2,63932.55,-0.5069,-0.0421
2024-08-24,63394.41,64675.11,62754.06,64034.76,64367.73,63673.43,2,1,-0.5173,0.5675,64310.62,63932.55,-0.429,0.1599
2024-08-24,63323.22,64602.48,62683.59,63962.85,64367.73,63905.61,1,5,-0.629,0.0896,64310.62,63932.55,-0.5408,0.0474
2024-08-24,63293.23,64571.88,62653.9,63932.55,64183.41,63905.61,1,4,-0.3908,0.0422,64358.61,63976.29,-0.662,-0.0684
2024-08-24,63336.53,64616.05,62696.76,63976.29,64162.37,63905.61,1,3,-0.29,0.1106,64358.61,64135.95,-0.594,-0.2489
2024-08-24,63588.89,64873.51,62946.58,64231.2,64231.2,63905.61,7,2,0.0,0.5095,64358.61,64120.88,-0.198,0.1721
2024-08-24,63667.52,64953.73,63024.41,64310.62,64310.62,63905.61,7,1,0.0,0.6338,64358.61,64120.88,-0.0746,0.2959
2024-08-24,63624.05,64909.38,62981.38,64266.71,64310.62,63932.55,6,3,-0.0683,0.5227,64358.61,64120.88,-0.1428,0.2274
2024-08-24,63715.02,65002.2,63071.44,64358.61,64358.61,63932.55,7,2,0.0,0.6664,64145.82,64075.43,0.3317,0.4419
2024-08-24,63494.59,64777.31,62853.23,64135.95,64358.61,63932.55,6,1,-0.346,0.3181,64145.82,64007.33,-0.0154,0.2009
2024-08-24,63479.67,64762.09,62838.46,64120.88,64358.61,63976.29,5,1,-0.3694,0.226,64250.15,64007.33,-0.2012,0.1774
2024-08-24,63490.67,64773.31,62849.35,64131.99,64358.61,64120.88,4,6,-0.3521,0.0173,64250.15,64007.33,-0.1839,0.1948
2024-08-24,63504.37,64787.28,62862.91,64145.82,64358.61,64120.88,3,5,-0.3306,0.0389,64274.54,64007.33,-0.2003,0.2164
2024-08-24,63434.67,64716.18,62793.92,64075.43,64358.61,64075.43,2,7,-0.44,0.0,64274.54,64007.33,-0.3098,0.1064
2024-08-24,63367.26,64647.41,62727.19,64007.33,64358.61,64007.33,1,7,-0.5458,0.0,64274.54,64152.91,-0.4157,-0.2269
2024-08-24,63607.65,64892.65,62965.15,64250.15,64250.15,64007.33,7,6,0.0,0.3794,64274.54,63978.09,-0.038,0.4252
2024-08-24,63536.04,64819.6,62894.27,64177.82,64250.15,64007.33,6,5,-0.1126,0.2664,64274.54,63966.97,-0.1505,0.3296
2024-08-25,63631.8,64917.29,62989.05,64274.54,64274.54,64007.33,7,4,0.0,0.4175,64268.83,63966.97,0.0089,0.4808
2024-08-25,63626.14,64911.52,62983.45,64268.83,64274.54,64007.33,6,3,-0.0089,0.4085,64348.38,63966.97,-0.1236,0.4719
2024-08-25,63511.38,64794.44,62869.85,64152.91,64274.54,64007.33,5,2,-0.1892,0.2274,64348.38,63966.97,-0.3038,0.2907
2024-08-25,63338.31,64617.87,62698.53,63978.09,64274.54,63978.09,4,7,-0.4612,0.0,64348.38,63966.97,-0.5754,0.0174
2024-08-25,63327.3,64606.64,62687.63,63966.97,64274.54,63966.97,3,7,-0.4785,0.0,64348.38,64058.07,-0.5927,-0.1422
2024-08-25,63545.19,64828.93,62903.32,64187.06,64274.54,63966.97,2,6,-0.1361,0.3441,64348.38,64058.07,-0.2507,0.2014
2024-08-25,63704.9,64991.87,63061.41,64348.38,64348.38,63966.97,7,5,0.0,0.5963,64226.15,64058.07,0.1903,0.4532
2024-08-25,63547.34,64831.13,62905.45,64189.24,64348.38,63966.97,6,4,-0.2473,0.3475,64226.15,63986.98,-0.0575,0.3161
2024-08-25,63537.53,64821.12,62895.74,64179.33,64348.38,63966.97,5,3,-0.2627,0.332,64226.15,63890.02,-0.0729,0.4528
2024-08-25,63417.49,64698.65,62776.91,64058.07,64348.38,63966.97,4,2,-0.4512,0.1424,64226.15,63890.02,-0.2617,0.263
2024-08-25,63583.88,64868.41,62941.62,64226.15,64348.38,63966.97,3,1,-0.19,0.4052,64193.39,63890.02,0.051,0.5261
2024-08-25,63551.46,64835.33,62909.52,64193.39,64348.38,64058.07,2,5,-0.2409,0.2112,63994.02,63890.02,0.3116,0.4748
2024-08-25,63347.11,64626.85,62707.24,63986.98,64348.38,63986.98,1,7,-0.5616,0.0,63994.02,63875.83,-0.011,0.174
2024-08-25,63251.12,64528.92,62612.22,63890.02,64226.15,63890.02,4,7,-0.5233,0.0,63994.02,63875.83,-0.1625,0.0222
2024-08-25,63275.69,64553.98,62636.54,63914.83,64226.15,63890.02,3,6,-0.4847,0.0388,64174.05,63875.83,-0.4039,0.0611
2024-08-25,63260.36,64538.35,62621.37,63899.35,64226.15,63890.02,2,5,-0.5088,0.0146,64184.88,63875.83,-0.4448,0.0368
2024-08-25,63354.08,64633.96,62714.14,63994.02,64226.15,63890.02,1,4,-0.3614,0.1628,64184.88,63875.83,-0.2974,0.185
2024-08-25,63237.07,64514.59,62598.31,63875.83,64193.39,63875.83,1,7,-0.4947,0.0,64184.88,63978.72,-0.4815,-0.1608
2024-08-25,63338.93,64618.5,62699.14,63978.72,63994.02,63875.83,5,6,-0.0239,0.1611,64184.88,64146.8,-0.3212,-0.262
2024-08-25,63532.31,64815.79,62890.56,64174.05,64174.05,63875.83,7,5,0.0,0.4669,64206.8,64146.8,-0.051,0.0425
2024-08-25,63543.03,64826.73,62901.18,64184.88,64184.88,63875.83,7,4,0.0,0.4838,64206.8,64146.8,-0.0341,0.0594
2024-08-25,63519.39,64802.61,62877.78,64161.0,64184.88,63875.83,6,3,-0.0372,0.4464,64404.26,64146.8,-0.3777,0.0221
2024-08-25,63505.33,64788.27,62863.86,64146.8,64184.88,63875.83,5,2,-0.0593,0.4242,64648.02,64162.23,-0.7753,-0.024
2024-08-25,63520.61,64803.85,62878.98,64162.23,64184.88,63875.83,4,1,-0.0353,0.4484,64668.11,64175.53,-0.7823,-0.0207
2024-08-26,63564.73,64848.87,62922.66,64206.8,64206.8,63978.72,7,1,0.0,0.3565,64668.11,64161.86,-0.7133,0.07
2024-08-26,63533.77,64817.28,62892.02,64175.53,64206.8,64146.8,6,4,-0.0487,0.0448,64668.11,64161.86,-0.7617,0.0213
2024-08-26,63760.22,65048.31,63116.18,64404.26,64404.26,64146.8,7,3,0.0,0.4014,64668.11,63970.53,-0.408,0.678
2024-08-26,64001.54,65294.5,63355.06,64648.02,64648.02,64146.8,7,2,0.0,0.7814,64668.11,63970.53,-0.0311,1.0591
2024-08-26,64021.43,65314.79,63374.75,64668.11,64668.11,64146.8,7,1,0.0,0.8127,64232.15,63970.53,0.6787,1.0905
2024-08-26,63520.24,64803.48,62878.63,64161.86,64668.11,64161.86,6,7,-0.7828,0.0,64232.15,63970.53,-0.1094,0.2991
2024-08-26,63589.83,64874.47,62947.51,64232.15,64668.11,64161.86,5,6,-0.6741,0.1095,64103.01,63899.93,0.2015,0.5199
2024-08-26,63330.82,64610.23,62691.12,63970.53,64668.11,63970.53,4,7,-1.0787,0.0,64103.01,63832.97,-0.2067,0.2155
2024-08-26,63420.61,64701.83,62780.0,64061.22,64668.11,63970.53,3,6,-0.9385,0.1418,64103.01,63832.97,-0.0652,0.3576
2024-08-26,63461.98,64744.04,62820.95,64103.01,64668.11,63970.53,2,5,-0.8738,0.2071,64066.22,63699.16,0.0574,0.634
2024-08-26,63425.56,64706.88,62784.89,64066.22,64668.11,63970.53,1,4,-0.9307,0.1496,63924.41,63699.16,0.2218,0.5762
2024-08-26,63260.93,64538.93,62621.93,63899.93,64232.15,63899.93,2,7,-0.5172,0.0,63924.41,63699.16,-0.0383,0.3152
2024-08-26,63194.64,64471.3,62556.31,63832.97,64232.15,63832.97,1,7,-0.6215,0.0,63933.82,63699.16,-0.1577,0.2101
2024-08-26,63223.27,64500.51,62584.65,63861.89,64103.01,63832.97,3,6,-0.3761,0.0453,63933.82,63576.32,-0.1125,0.4492
2024-08-26,63062.17,64336.15,62425.17,63699.16,64103.01,63699.16,2,7,-0.63,0.0,63933.82,63347.36,-0.367,0.5553
2024-08-26,63285.17,64563.66,62645.92,63924.41,64103.01,63699.16,1,6,-0.2786,0.3536,63933.82,63256.05,-0.0147,1.0566
2024-08-26,63198.37,64475.11,62560.0,63836.74,64066.22,63699.16,1,5,-0.3582,0.216,63933.82,63256.05,-0.1519,0.918
2024-08-26,63294.49,64573.16,62655.15,63933.82,63933.82,63699.16,7,4,0.0,0.3684,63682.38,63256.05,0.3948,1.0715
2024-08-26,62940.56,64212.08,62304.79,63576.32,63933.82,63576.32,6,7,-0.5592,0.0,63682.38,63256.05,-0.1665,0.5063
2024-08-26,62713.89,63980.84,62080.41,63347.36,63933.82,63347.36,5,7,-0.9173,0.0,63682.38,63256.05,-0.5261,0.1443
2024-08-26,62623.49,63888.61,61990.93,63256.05,63933.82,63256.05,4,7,-1.0601,0.0,63682.38,63295.24,-0.6695,-0.0619
2024-08-26,62975.22,64247.44,62339.1,63611.33,63933.82,63256.05,3,6,-0.5044,0.5616,63682.38,63295.24,-0.1116,0.4994
2024-08-26,63045.56,64319.2,62408.73,63682.38,63933.82,63256.05,2,5,-0.3933,0.674,63519.18,63181.37,0.2569,0.793
2024-08-26,62668.1,63934.12,62035.09,63301.11,63933.82,63256.05,1,4,-0.9896,0.0712,63519.18,63119.02,-0.3433,0.2885
2024-08-27,62883.99,64154.37,62248.8,63519.18,63682.38,63256.05,5,3,-0.2563,0.416,63413.57,62895.09,0.1665,0.9923
2024-08-27,62662.29,63928.2,62029.34,63295.24,63682.38,63256.05,4,2,-0.6079,0.062,63413.57,62772.13,-0.1866,0.8333
2024-08-27,62779.44,64047.71,62145.3,63413.57,63682.38,63256.05,3,1,-0.4221,0.249,63182.53,62772.13,0.3657,1.0219
2024-08-27,62549.55,63813.18,61917.74,63181.37,63682.38,63181.37,2,7,-0.7867,0.0,63182.53,62772.13,-0.0018,0.6519
2024-08-27,62487.83,63750.21,61856.64,63119.02,63682.38,63119.02,1,7,-0.8846,0.0,63182.53,62772.13,-0.1005,0.5526
2024-08-27,62266.14,63524.04,61637.19,62895.09,63519.18,62895.09,2,7,-0.9825,0.0,63182.53,62772.13,-0.4549,0.1959
2024-08-27,62144.41,63399.85,61516.69,62772.13,63519.18,62772.13,1,7,-1.1761,0.0,63182.53,62952.15,-0.6495,-0.286
2024-08-27,62550.7,63814.35,61918.88,63182.53,63413.57,62772.13,2,6,-0.3643,0.6538,63094.93,62820.7,0.1388,0.576
2024-08-27,62334.78,63594.07,61705.14,62964.43,63413.57,62772.13,1,5,-0.7083,0.3063,63094.93,62820.7,-0.2068,0.2288
2024-08-27,62322.63,63581.67,61693.11,62952.15,63182.53,62772.13,5,4,-0.3646,0.2868,63094.93,62820.7,-0.2263,0.2092
2024-08-27,62463.28,63725.16,61832.34,63094.22,63182.53,62772.13,4,3,-0.1398,0.5131,63094.93,62636.73,-0.0011,0.7304
2024-08-27,62463.98,63725.88,61833.03,63094.93,63182.53,62772.13,3,2,-0.1386,0.5142,62963.73,62342.35,0.2084,1.2072
2024-08-27,62192.49,63448.91,61564.29,62820.7,63182.53,62772.13,2,1,-0.5727,0.0774,62963.73,62342.35,-0.2272,0.7673
2024-08-27,62334.09,63593.36,61704.45,62963.73,63182.53,62820.7,1,6,-0.3463,0.2277,62938.23,62342.35,0.0405,0.9967
2024-08-27,62308.85,63567.62,61679.47,62938.23,63094.93,62820.7,4,5,-0.2484,0.1871,62636.73,61997.4,0.4814,1.5175
2024-08-27,62010.36,63263.1,61383.99,62636.73,63094.93,62636.73,3,7,-0.7262,0.0,62414.3,61706.88,0.3564,1.5069
2024-08-27,61718.93,62965.77,61095.5,62342.35,63094.93,62342.35,2,7,-1.1928,0.0,62414.3,61634.4,-0.1153,1.1486
2024-08-27,61790.16,63038.45,61166.02,62414.3,63094.93,62342.35,1,6,-1.0787,0.1154,62345.68,61590.46,0.1101,1.3376
2024-08-27,61722.23,62969.14,61098.77,62345.68,62963.73,62342.35,2,5,-0.9816,0.0053,62123.0,61590.46,0.3585,1.2262
2024-08-27,61377.43,62617.38,60757.46,61997.4,62963.73,61997.4,1,7,-1.5347,0.0,62123.0,61590.46,-0.2022,0.6607
2024-08-27,61089.81,62323.95,60472.74,61706.88,62938.23,61706.88,1,7,-1.9564,0.0,62123.0,61590.46,-0.6698,0.189
2024-08-27,61018.05,62250.74,60401.71,61634.4,62636.73,61634.4,1,7,-1.6002,0.0,62123.0,61590.46,-0.7865,0.0713
2024-08-27,60974.55,62206.36,60358.65,61590.46,62414.3,61590.46,2,7,-1.32,0.0,62123.0,58059.85,-0.8572,6.081
2024-08-27,61501.77,62744.23,60880.54,62123.0,62414.3,61590.46,1,6,-0.4667,0.8646,62055.94,58059.85,0.1081,6.9982
2024-08-28,61435.38,62676.5,60814.82,62055.94,62345.68,61590.46,1,5,-0.4647,0.7558,61976.35,58059.85,0.1284,6.8827
2024-08-28,61356.59,62596.11,60736.82,61976.35,62123.0,61590.46,5,4,-0.2361,0.6265,61880.78,58059.85,0.1544,6.7456
2024-08-28,61261.97,62499.59,60643.16,61880.78,62123.0,61590.46,4,3,-0.3899,0.4714,59350.03,58059.85,4.2641,6.581
2024-08-28,57479.25,58640.45,56898.65,58059.85,62123.0,58059.85,3,7,-6.5405,0.0,59393.97,59068.15,-2.2462,-1.707
2024-08-28,58607.35,59791.34,58015.36,59199.34,62123.0,58059.85,2,6,-4.7062,1.9626,59540.15,59068.15,-0.5724,0.2221
2024-08-28,58734.42,59920.98,58141.15,59327.7,62123.0,58059.85,1,5,-4.4996,2.1837,59540.15,59068.15,-0.3568,0.4394
2024-08-28,58477.47,59658.83,57886.79,59068.15,62055.94,58059.85,1,4,-4.8147,1.7367,59540.15,59311.72,-0.7928,-0.4107
2024-08-28,58756.53,59943.53,58163.03,59350.03,61976.35,58059.85,1,3,-4.2376,2.2222,59540.15,59133.3,-0.3193,0.3665
2024-08-28,58800.03,59987.91,58206.09,59393.97,61880.78,58059.85,1,2,-4.0187,2.2978,59540.15,58855.44,-0.2455,0.915
2024-08-28,58944.75,60135.56,58349.35,59540.15,59540.15,58059.85,7,1,0.0,2.5496,59314.31,58855.44,0.3808,1.1634
2024-08-28,58721.16,59907.45,58128.02,59314.31,59540.15,59068.15,6,3,-0.3793,0.4167,59962.81,58855.44,-1.0815,0.7796
2024-08-28,58718.6,59904.84,58125.48,59311.72,59540.15,59068.15,5,2,-0.3837,0.4124,60036.74,58855.44,-1.2076,0.7752
2024-08-28,58541.96,59724.63,57950.63,59133.3,59540.15,59068.15,4,1,-0.6833,0.1103,60036.74,58855.44,-1.5048,0.4721
2024-08-28,58266.89,59444.0,57678.34,58855.44,59540.15,58855.44,3,7,-1.15,0.0,60036.74,59249.56,-1.9676,-0.6652
2024-08-28,58657.06,59842.05,58064.57,59249.56,59540.15,58855.44,2,6,-0.4881,0.6696,60036.74,59834.19,-1.3112,-0.9771
2024-08-28,59363.18,60562.44,58763.55,59962.81,59962.81,58855.44,7,5,0.0,1.8815,60036.74,59279.72,-0.1232,1.1523
